Date,Car,Year,Price,Mileage,Location,URL
03/04/21,Lexus LS 500 F Sport,2019,"$59,940","19,686 mi.","Greenville, SC(586 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHB51FFXK5006923/?referrer_id=autotempest
03/04/21,Lexus LS 500 F Sport,2019,"$59,573","41,654 mi.","Phoenix, AZ(1438 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHC51FF3K5006105/?referrer_id=autotempest
03/04/21,Lexus LS 500 F Sport,2019,"$63,850","20,720 mi.","Greenville, NC(726 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHB51FF0K5009720/?referrer_id=autotempest
03/04/21,Lexus LS 500 F Sport,2020,"$78,888","1,613 mi.","Westminster, CA(1724 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHF51GF4L5007700/?referrer_id=autotempest
03/04/21,Lexus LS 500 F Sport,2018,"$59,990","25,595 mi.","Sarasota, FL(1065 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHB51FF4J5004356/?referrer_id=autotempest
Date,Car,Year,Price,Mileage,Location,URL
03/07/21,Lexus LS  500 F Sport 22 Inch Ferrada Wheels Wald Body...,2020,"$87,991",N/A,"Lewisville, TX, USA(800 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=274677574180
03/07/21,Lexus LS LS 500 F Sport,2018,"$61,482",N/A,"New Port Richey, FL, USA(1005 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=174630489377
03/07/21,Lexus LS 500 F Sport 11572 Miles Caviar 4D Sedan 3.5L...,2018,"$61,388",N/A,"Newtown Square, PA, USA(675 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=154321570194
03/07/21,Lexus LS 500 F Sport,2018,"$58,795","20,037 mi.","Des Plaines, IL(6 mi. from 60004)",https://www.cars.com/vehicledetail/detail/838335083/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2018,"$61,998","24,544 mi.","Franklin, TN(431 mi. from 60004)",https://www.cars.com/vehicledetail/detail/838441015/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2018,"$61,555","20,390 mi.","Dublin, OH(287 mi. from 60004)",https://www.cars.com/vehicledetail/detail/837910200/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2018,"$60,900","30,533 mi.","Wayzata, MN(341 mi. from 60004)",https://www.cars.com/vehicledetail/detail/837464821/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2018,"$56,990","39,975 mi.","Ann Arbor, MI(218 mi. from 60004)",https://www.cars.com/vehicledetail/detail/837138589/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2018,"$61,000","20,580 mi.","Toledo, OH(228 mi. from 60004)",https://www.cars.com/vehicledetail/detail/822513685/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2018,"$54,985","38,062 mi.","Englewood, NJ(729 mi. from 60004)",https://www.cars.com/vehicledetail/detail/840261466/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2018,"$56,995","25,293 mi.","West Palm Beach, FL(1150 mi. from 60004)",https://www.cars.com/vehicledetail/detail/840207516/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2018,"$64,373","18,308 mi.","Columbia, SC(674 mi. from 60004)",https://www.cars.com/vehicledetail/detail/840066207/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2018,"$53,500","43,655 mi.","Cerritos, CA(1723 mi. from 60004)",https://www.cars.com/vehicledetail/detail/832093307/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2018,"$59,990","25,595 mi.","Sarasota, FL(1065 mi. from 60004)",https://www.cars.com/vehicledetail/detail/839836672/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2018,"$66,900","4,373 mi.","Fresno, CA(1726 mi. from 60004)",https://www.cars.com/vehicledetail/detail/838973088/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2018,"$60,972","21,244 mi.","Union City, GA(618 mi. from 60004)",https://www.cars.com/vehicledetail/detail/839142510/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2018,"$58,788","23,310 mi.","North Miami, FL(1211 mi. from 60004)",https://www.cars.com/vehicledetail/detail/838970090/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2018,"$57,771","23,375 mi.","New York, NY(730 mi. from 60004)",https://www.cars.com/vehicledetail/detail/838673405/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2020,"$79,888","1,613 mi.","Westminster, CA(1724 mi. from 60004)",https://www.cars.com/vehicledetail/detail/838307114/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2020,"$79,777","6,977 mi.","Torrance, CA(1740 mi. from 60004)",https://www.cars.com/vehicledetail/detail/838347947/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2018,"$53,897","38,582 mi.","Fort Pierce, FL(1100 mi. from 60004)",https://www.cars.com/vehicledetail/detail/837916478/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2019,"$68,490","16,972 mi.","Atlanta, GA(600 mi. from 60004)",https://www.cars.com/vehicledetail/detail/837795936/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2018,"$61,388","11,572 mi.","Newtown Square, PA(670 mi. from 60004)",https://www.cars.com/vehicledetail/detail/837749191/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2018,"$61,482","20,298 mi.","New Port Richey, FL(1002 mi. from 60004)",https://www.cars.com/vehicledetail/detail/837431392/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2018,"$57,995","34,838 mi.","Allen, TX(781 mi. from 60004)",https://www.cars.com/vehicledetail/detail/837468267/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2018,"$57,590","25,476 mi.","Providence, RI(850 mi. from 60004)",https://www.cars.com/vehicledetail/detail/837253493/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2018,"$52,995","36,606 mi.","Long Island City, NY(733 mi. from 60004)",https://www.cars.com/vehicledetail/detail/837113268/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2018,"$59,630","19,016 mi.","Lithonia, GA(616 mi. from 60004)",https://www.cars.com/vehicledetail/detail/836620919/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2019,"$59,500","10,342 mi.","Coconut Creek, FL(1183 mi. from 60004)",https://www.cars.com/vehicledetail/detail/836391118/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2018,"$59,990","35,032 mi.","Atlanta, GA(600 mi. from 60004)",https://www.cars.com/vehicledetail/detail/836189743/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2018,"$61,790","18,931 mi.","Atlanta, GA(600 mi. from 60004)",https://www.cars.com/vehicledetail/detail/835963052/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2019,"$59,573","41,654 mi.","Phoenix, AZ(1438 mi. from 60004)",https://www.cars.com/vehicledetail/detail/835447771/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2019,"$63,850","20,720 mi.","Greenville, NC(726 mi. from 60004)",https://www.cars.com/vehicledetail/detail/833139539/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2019,"$60,788","16,852 mi.","Huntersville, NC(600 mi. from 60004)",https://www.cars.com/vehicledetail/detail/831477054/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2020,"$87,991","3,822 mi.","Lewisville, TX(795 mi. from 60004)",https://www.cars.com/vehicledetail/detail/827354000/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/07/21,Lexus LS 500 F Sport,2020,"$87,991","3,823 mi.","Lewisville, TX(795 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHF51FF1L5011267/?referrer_id=autotempest
03/07/21,Lexus LS 500 F Sport,2018,"$57,771","23,375 mi.","New York, NY(730 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHC51FF2J5001136/?referrer_id=autotempest
03/07/21,Lexus LS 500 F Sport,2018,"$59,990","25,595 mi.","Sarasota, FL(1065 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHB51FF4J5004356/?referrer_id=autotempest
03/07/21,Lexus LS 500 F Sport,2018,"$54,990","34,269 mi.","Sarasota, FL(1065 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHB51FF4J5001943/?referrer_id=autotempest
03/07/21,Lexus LS 500 F Sport,2019,"$63,447","8,535 mi.","Delray Beach, FL(1170 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHB51FF7K5008340/?referrer_id=autotempest
03/07/21,Lexus LS 500 F Sport,2019,"$65,987","19,560 mi.","Owings Mills, MD(614 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHC51FF1K5007043/?referrer_id=autotempest
03/07/21,Lexus LS 500 F Sport,2018,"$62,837","21,773 mi.","Riverside, CA(1689 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHB51FF3J5000900/?referrer_id=autotempest
03/07/21,Lexus LS 500 F Sport,2018,"$56,995","25,293 mi.","West Palm Beach, FL(1150 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHB51FF6J5003600/?referrer_id=autotempest
03/07/21,Lexus LS 500 F Sport,2018,"$62,525","11,400 mi.","Milton, FL(794 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHB51FF7J5000916/?referrer_id=autotempest
03/07/21,Lexus LS 500 F Sport,2018,"$58,788","23,310 mi.","North Miami, FL(1211 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHB51FF7J5005680/?referrer_id=autotempest
03/07/21,Lexus LS 500 F Sport,2018,"$60,972","21,244 mi.","Union City, GA(618 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHB51FF9J5002795/?referrer_id=autotempest
03/07/21,Lexus LS 500 F Sport,2018,"$59,630","19,016 mi.","Lithonia, GA(616 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHB51FF8J5006756/?referrer_id=autotempest
03/07/21,Lexus LS 500 F Sport,2020,"$79,777","6,977 mi.","Torrance, CA(1740 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHF51FF9L5010951/?referrer_id=autotempest
03/07/21,Lexus LS 500 F Sport,2018,"$61,388","11,572 mi.","Newtown Square, PA(670 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHC51FF2J5000150/?referrer_id=autotempest
03/07/21,Lexus LS 500 F Sport,2018,"$61,482","20,298 mi.","New Port Richey, FL(1002 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHB51FF6J5001507/?referrer_id=autotempest
03/07/21,Lexus LS 500 F Sport,2018,"$57,585","25,356 mi.","Fort Lauderdale, FL(1189 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHB51FF7J5006103/?referrer_id=autotempest
03/07/21,Lexus LS 500 F Sport,2018,"$61,990","9,345 mi.","Doral, FL(1207 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHB51FF2J5005294/?referrer_id=autotempest
03/07/21,Lexus LS 500 F Sport,2018,"$53,897","38,582 mi.","Fort Pierce, FL(1100 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHB51FF1J5000829/?referrer_id=autotempest
03/07/21,Lexus LS 500 F Sport,2019,"$59,573","41,654 mi.","Phoenix, AZ(1438 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHC51FF3K5006105/?referrer_id=autotempest
03/07/21,Lexus LS 500 F Sport,2019,"$57,262","42,142 mi.","Catonsville, MD(620 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHC51FF0K5005770/?referrer_id=autotempest
03/07/21,Lexus LS 500 F Sport,2019,"$58,988","19,686 mi.","Greenville, SC(586 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHB51FFXK5006923/?referrer_id=autotempest
03/07/21,Lexus LS 500 F Sport,2019,"$63,850","20,720 mi.","Greenville, NC(726 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHB51FF0K5009720/?referrer_id=autotempest
03/07/21,Lexus LS 500 F Sport,2020,"$79,888","1,613 mi.","Westminster, CA(1724 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHF51GF4L5007700/?referrer_id=autotempest
03/07/21,Lexus LS 500 F Sport,2018,"$54,985","38,062 mi.","Englewood, NJ(729 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHC51FF4J5001008/?referrer_id=autotempest
Date,Car,Year,Price,Mileage,Location,URL
03/08/21,Lexus LS  500 F Sport 22 Inch Ferrada Wheels Wald Body...,2020,"$87,991",N/A,"Lewisville, TX, USA(800 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=274677574180
03/08/21,Lexus LS LS 500 F Sport,2018,"$61,482",N/A,"New Port Richey, FL, USA(1005 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=174630489377
03/08/21,Lexus LS 500 F Sport 11572 Miles Caviar 4D Sedan 3.5L...,2018,"$61,388",N/A,"Newtown Square, PA, USA(675 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=154321570194
03/08/21,Lexus LS 500 F Sport,2018,"$61,998","24,544 mi.","Franklin, TN(431 mi. from 60004)",https://www.cars.com/vehicledetail/detail/838441015/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/08/21,Lexus LS 500 F Sport,2018,"$61,555","20,390 mi.","Dublin, OH(287 mi. from 60004)",https://www.cars.com/vehicledetail/detail/837910200/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/08/21,Lexus LS 500 F Sport,2018,"$56,990","39,975 mi.","Ann Arbor, MI(218 mi. from 60004)",https://www.cars.com/vehicledetail/detail/837138589/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/08/21,Lexus LS 500 F Sport,2018,"$60,900","30,533 mi.","Wayzata, MN(341 mi. from 60004)",https://www.cars.com/vehicledetail/detail/837464821/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/08/21,Lexus LS 500 F Sport,2018,"$61,000","20,580 mi.","Toledo, OH(228 mi. from 60004)",https://www.cars.com/vehicledetail/detail/822513685/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/08/21,Lexus LS 500 F Sport,2018,"$54,985","38,062 mi.","Englewood, NJ(729 mi. from 60004)",https://www.cars.com/vehicledetail/detail/840261466/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/08/21,Lexus LS 500 F Sport,2018,"$56,995","25,293 mi.","West Palm Beach, FL(1150 mi. from 60004)",https://www.cars.com/vehicledetail/detail/840207516/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/08/21,Lexus LS 500 F Sport,2018,"$59,990","25,595 mi.","Sarasota, FL(1065 mi. from 60004)",https://www.cars.com/vehicledetail/detail/839836672/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/08/21,Lexus LS 500 F Sport,2018,"$66,900","4,373 mi.","Fresno, CA(1726 mi. from 60004)",https://www.cars.com/vehicledetail/detail/838973088/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/08/21,Lexus LS 500 F Sport,2018,"$60,972","21,244 mi.","Union City, GA(618 mi. from 60004)",https://www.cars.com/vehicledetail/detail/839142510/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/08/21,Lexus LS 500 F Sport,2018,"$58,788","23,310 mi.","North Miami, FL(1211 mi. from 60004)",https://www.cars.com/vehicledetail/detail/838970090/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/08/21,Lexus LS 500 F Sport,2018,"$57,771","23,375 mi.","New York, NY(730 mi. from 60004)",https://www.cars.com/vehicledetail/detail/838673405/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/08/21,Lexus LS 500 F Sport,2020,"$79,777","6,977 mi.","Torrance, CA(1740 mi. from 60004)",https://www.cars.com/vehicledetail/detail/838347947/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/08/21,Lexus LS 500 F Sport,2020,"$79,888","1,613 mi.","Westminster, CA(1724 mi. from 60004)",https://www.cars.com/vehicledetail/detail/838307114/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/08/21,Lexus LS 500 F Sport,2018,"$53,897","38,582 mi.","Fort Pierce, FL(1100 mi. from 60004)",https://www.cars.com/vehicledetail/detail/837916478/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/08/21,Lexus LS 500 F Sport,2019,"$68,490","16,972 mi.","Atlanta, GA(600 mi. from 60004)",https://www.cars.com/vehicledetail/detail/837795936/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/08/21,Lexus LS 500 F Sport,2018,"$61,388","11,572 mi.","Newtown Square, PA(670 mi. from 60004)",https://www.cars.com/vehicledetail/detail/837749191/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/08/21,Lexus LS 500 F Sport,2018,"$57,995","34,838 mi.","Allen, TX(781 mi. from 60004)",https://www.cars.com/vehicledetail/detail/837468267/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/08/21,Lexus LS 500 F Sport,2018,"$61,482","20,298 mi.","New Port Richey, FL(1002 mi. from 60004)",https://www.cars.com/vehicledetail/detail/837431392/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/08/21,Lexus LS 500 F Sport,2018,"$57,590","25,476 mi.","Providence, RI(850 mi. from 60004)",https://www.cars.com/vehicledetail/detail/837253493/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/08/21,Lexus LS 500 F Sport,2018,"$52,995","36,606 mi.","Long Island City, NY(733 mi. from 60004)",https://www.cars.com/vehicledetail/detail/837113268/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/08/21,Lexus LS 500 F Sport,2018,"$59,630","19,016 mi.","Lithonia, GA(616 mi. from 60004)",https://www.cars.com/vehicledetail/detail/836620919/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/08/21,Lexus LS 500 F Sport,2019,"$59,500","10,342 mi.","Coconut Creek, FL(1183 mi. from 60004)",https://www.cars.com/vehicledetail/detail/836391118/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/08/21,Lexus LS 500 F Sport,2018,"$59,990","35,032 mi.","Atlanta, GA(600 mi. from 60004)",https://www.cars.com/vehicledetail/detail/836189743/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/08/21,Lexus LS 500 F Sport,2018,"$61,790","18,931 mi.","Atlanta, GA(600 mi. from 60004)",https://www.cars.com/vehicledetail/detail/835963052/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/08/21,Lexus LS 500 F Sport,2019,"$59,573","41,654 mi.","Phoenix, AZ(1438 mi. from 60004)",https://www.cars.com/vehicledetail/detail/835447771/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/08/21,Lexus LS 500 F Sport,2019,"$63,850","20,720 mi.","Greenville, NC(726 mi. from 60004)",https://www.cars.com/vehicledetail/detail/833139539/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/08/21,Lexus LS 500 F Sport,2019,"$60,788","16,852 mi.","Huntersville, NC(600 mi. from 60004)",https://www.cars.com/vehicledetail/detail/831477054/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/08/21,Lexus LS 500 F Sport,2020,"$87,991","3,822 mi.","Lewisville, TX(795 mi. from 60004)",https://www.cars.com/vehicledetail/detail/827354000/overview/?aff=atempest&cmp=atempest&utm_source=AutoTempest&utm_medium=TRP&utm_campaign=atempest
03/08/21,Lexus LS 500 F Sport,2020,"$79,888","1,613 mi.","Westminster, CA(1724 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHF51GF4L5007700/?referrer_id=autotempest
03/08/21,Lexus LS 500 F Sport,2018,"$49,999","11,833 mi.","Miami, FL(1200 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHB51FF8J5004649/?referrer_id=autotempest
03/08/21,Lexus LS 500 F Sport,2018,"$54,985","38,062 mi.","Englewood, NJ(729 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHC51FF4J5001008/?referrer_id=autotempest
03/08/21,Lexus LS 500 F Sport,2018,"$54,990","34,269 mi.","Sarasota, FL(1065 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHB51FF4J5001943/?referrer_id=autotempest
03/08/21,Lexus LS 500 F Sport,2019,"$65,987","19,560 mi.","Owings Mills, MD(614 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHC51FF1K5007043/?referrer_id=autotempest
03/08/21,Lexus LS 500 F Sport,2019,"$63,447","8,535 mi.","Delray Beach, FL(1170 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHB51FF7K5008340/?referrer_id=autotempest
03/08/21,Lexus LS 500 F Sport,2018,"$61,388","11,572 mi.","Newtown Square, PA(670 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHC51FF2J5000150/?referrer_id=autotempest
03/08/21,Lexus LS 500 F Sport,2018,"$58,788","23,310 mi.","North Miami, FL(1211 mi. from 60004)",https://www.truecar.com/used-cars-for-sale/listing/JTHB51FF7J5005680/?referrer_id=autotempest
